host_id;host_url;host_name;host_since;host_ville;host_pays;host_about;host_response_time;host_response_rate;host_acceptance_rate;host_is_superhost;host_listings_count;host_total_listings_count
4382526;https://www.airbnb.com/users/show/4382526;Anne-Gaëlle;41254;Urrugne;France;;within an hour;1;0,7;0;1;1
5753656;https://www.airbnb.com/users/show/5753656;Celia;41367;Anglet;France;Célia  & Benoît originaires de Bayonne. Parents de 2 enfants de 8 et 6 ans. Benoît est très sportif, commercial dans les fromages et produits laitiers. Célia était sportive, commerciale également. N hésitez pas à nous consulter pour des bons plans sortie/sportive/ restaurants… @ très vite! ;;;1;0;1;1
194060171;https://www.airbnb.com/users/show/194060171;Jean-Marc;43258;Agen;France;;within a day;0,75;0;0;1;1
22758388;https://www.airbnb.com/users/show/22758388;Veronique;41932;Léognan;France;;within an hour;1;0,94;1;1;1
7164688;https://www.airbnb.com/users/show/7164688;Alexandre;41453;Anglet;France;;;;0,43;0;1;4
190857935;https://www.airbnb.com/users/show/190857935;Jean;43241;Bayonne;France;;within an hour;0,9;0,81;0;1;1
139987314;https://www.airbnb.com/users/show/139987314;Marie Et Thierry;42928;;;Aimons les voyages, le sport, la musique...et notre région!;within an hour;1;0,93;1;1;1
196873412;https://www.airbnb.com/users/show/196873412;Marie-Hélène;43271;;;;;;0,83;0;1;1
74778599;https://www.airbnb.com/users/show/74778599;Romain;42520;Bayonne;France;;;;;0;1;1
194225813;https://www.airbnb.com/users/show/194225813;Loly;43259;Anglet;France;;within an hour;1;1;0;1;1
197218763;https://www.airbnb.com/users/show/197218763;Nathalie;43273;Souraïde;France;;within a few hours;1;0,41;1;1;1
193177375;https://www.airbnb.com/users/show/193177375;Miguel;43254;Bayonne;France;;within a day;1;0,91;0;1;1
197259903;https://www.airbnb.com/users/show/197259903;Bettina;43273;Orthez;France;;;;;0;1;1
24580057;https://www.airbnb.com/users/show/24580057;Sylvie;41980;;;;within an hour;1;1;0;3;3
197436979;https://www.airbnb.com/users/show/197436979;Emmanuel;43274;Urcuit;France;;within a day;1;1;1;1;4
21140347;https://www.airbnb.com/users/show/21140347;Francoise;41891;Bayonne;France;;within a few hours;1;0,83;0;1;1
15092437;https://www.airbnb.com/users/show/15092437;Maria;41763;Urrugne;France;"Aimant le pays Basque,
Je peux vous informer sur tous les bons plans pour explorer ce beau pays";;;;0;1;1
71163097;https://www.airbnb.com/users/show/71163097;Laurence;42499;Saint-Cloud;France;;;;1;0;1;1
197448210;https://www.airbnb.com/users/show/197448210;Jean-Francois;43274;Anglet;France;;;;0,92;1;1;1
40009713;https://www.airbnb.com/users/show/40009713;Katixa;42215;Ascain;France;;within an hour;1;1;0;2;2
83211050;https://www.airbnb.com/users/show/83211050;Valerie;42563;Saint-Jean-de-Luz;France;;within an hour;1;1;0;2;5
189900414;https://www.airbnb.com/users/show/189900414;Pierre;43236;Saint-Esteben;France;;within a few hours;1;0,83;0;1;2
195403304;https://www.airbnb.com/users/show/195403304;Ghislaine;43264;Ahetze;France;;;;;0;1;1
196331736;https://www.airbnb.com/users/show/196331736;Carole;43269;Louhossoa;France;;within a day;0,6;0,29;0;1;1
6889005;https://www.airbnb.com/users/show/6889005;Gwendolyn;41438;Biarritz;France;"Airbnb est le meilleur moyen pour se sentir chez soi partout ailleurs. 
Merci à tous les gentils hôtes de nous accueillir ! ";;;;0;1;2
55364271;https://www.airbnb.com/users/show/55364271;Hervé;42389;Bordeaux;France;;;;1;0;2;2
194542750;https://www.airbnb.com/users/show/194542750;Joseph;43260;;;;within an hour;1;0,67;0;1;1
8891561;https://www.airbnb.com/users/show/8891561;Christine;41534;Saint-Étienne-de-Baïgorry;France;;within a few hours;1;0,69;1;3;6
185926052;https://www.airbnb.com/users/show/185926052;Adrien;43213;Paris;France;Adrien Kiefer ,  de La Baule ;;;;0;1;1
9460789;https://www.airbnb.com/users/show/9460789;Romy;41563;Basque Country;Spain;Trotamundos sin mochila!;within an hour;1;0,91;1;3;4
60568003;https://www.airbnb.com/users/show/60568003;Floriane;42427;Boucau;France;;within an hour;1;1;0;2;2
142873759;https://www.airbnb.com/users/show/142873759;Andre;42943;Saint-Pée-sur-Nivelle;France;;within an hour;1;1;1;1;2
113618806;https://www.airbnb.com/users/show/113618806;Yvan;42763;;;"I am a 36 years old man working in the real estate and international trade industry.  

When not working, I usually enjoy outdoor activities and cultural discoveries. If I am travelling and staying at your place there is a high chance that I will have the minimal type of usage of the premises as I will probably hurry to explore the surroundings. 

Thanks for having me anyway :)";;;0,8;0;1;1
174103788;https://www.airbnb.com/users/show/174103788;Jean Michel;43150;Saint-Jean-Pied-de-Port;France;;;;1;0;1;2
163078303;https://www.airbnb.com/users/show/163078303;Charlotte;43086;La Celle-Saint-Cloud;France;;within an hour;1;1;1;1;1
173159298;https://www.airbnb.com/users/show/173159298;Denise;43144;;;;within a day;0,5;0,86;0;3;3
194630131;https://www.airbnb.com/users/show/194630131;Mathieu;43261;;;;;;0,5;0;1;1
197956701;https://www.airbnb.com/users/show/197956701;Florence;43276;Anglet;France;Je suis passionnée par les arts-visuels, je suis moi même photographe auteure. J'adore faire des soirées entre amis autour d'un verre et de bonnes choses à grignoter, partager des idées, des découvertes. Ma devise dans la vie ? Carpe Diem ! ;within an hour;1;1;1;1;1
184730614;https://www.airbnb.com/users/show/184730614;Magali;43207;Biarritz;France;;within a few hours;1;1;1;10;18
198011312;https://www.airbnb.com/users/show/198011312;Pierre;43276;;;  Comme je l'ai dit à Christophe, j'ai retenu ces suggestions et certaines sont déjà modifiées. ;;;1;0;3;4
69759375;https://www.airbnb.com/users/show/69759375;Martine;42491;;;;;;;0;1;1
198015657;https://www.airbnb.com/users/show/198015657;Emilie;43276;Guéthary;France;;within a few hours;0,89;0,92;0;1;1
71132435;https://www.airbnb.com/users/show/71132435;Yon;42499;Bayonne;France;;;;0,43;0;1;1
163719067;https://www.airbnb.com/users/show/163719067;Yves;43091;Biarritz;France;;;;0,5;0;1;1
194920693;https://www.airbnb.com/users/show/194920693;Elsyluc2016;43262;Bayonne;France;"Bonjour à vous, 
Nous avons préparé des appartements chaleureux et aérés pour vous accueillir et vous faire profitez de notre région. 
Avec plaisir pour vous accueillir. 

We speak English 
Y también el español 
";;;;0;3;3
103036584;https://www.airbnb.com/users/show/103036584;Marie-Laure;42682;Ondres;France;;within a few hours;1;0,97;1;2;2
185216566;https://www.airbnb.com/users/show/185216566;Hossam;43209;Bayonne;France;;within a few hours;1;1;0;1;1
197924460;https://www.airbnb.com/users/show/197924460;Yon;43276;Bayonne;France;;within an hour;1;1;1;1;1
178255965;https://www.airbnb.com/users/show/178255965;Matthias;43172;Ahetze;France;;;;0,75;0;1;1
13147885;https://www.airbnb.com/users/show/13147885;Mathilde;41713;Bordeaux;France;Hello !! my name is Mathilde, I am 35 i love to travel, meet people discover new cultures all around the world. ;;;0,91;1;2;2
143477155;https://www.airbnb.com/users/show/143477155;Sophie;42947;;;;within an hour;1;1;0;2;2
195106758;https://www.airbnb.com/users/show/195106758;Maite;43263;Guéthary;France;;within an hour;1;1;0;1;1
164260968;https://www.airbnb.com/users/show/164260968;Pascal;43095;Biarritz;France;"bonjour,
Je m'appelle Pascal, j'ai grandi à Biarritz et j'ai la chance de vivre dans cette ville pleine de charme que j'aime tant. 
Je serai ravi de vous y accueillir et vous donner tous les conseils pour que votre séjour soit le plus agréable possible.
à très vite !";within a few hours;1;0,86;1;1;1
4301996;https://www.airbnb.com/users/show/4301996;Céline & Roma;41245;Saint-Pée-sur-Nivelle;France;:);;;;0;1;1
194961957;https://www.airbnb.com/users/show/194961957;Laurent;43262;Biarritz;France;;;;0,86;0;1;1
2120510;https://www.airbnb.com/users/show/2120510;Tapea;41010;Paris;France;;;;;0;1;1
158994381;https://www.airbnb.com/users/show/158994381;Dorothee;43055;Cambo-les-Bains;France;;within a day;0,88;0,97;1;1;1
195134687;https://www.airbnb.com/users/show/195134687;Florence;43263;La Rochelle;France;;;;1;0;1;1
198133896;https://www.airbnb.com/users/show/198133896;Aline;43277;Sames;France;;within an hour;1;0,96;1;2;4
134637781;https://www.airbnb.com/users/show/134637781;Elena;42898;Bayonne;NJ;Faites comme chez vous, mais n'oubliez pas que vous êtes mon invité...;within an hour;0,73;1;0;1;1
112036248;https://www.airbnb.com/users/show/112036248;Jerome;42753;Anglet;France;;;;1;0;1;1
198263242;https://www.airbnb.com/users/show/198263242;Alex;43277;;;;within a few hours;1;0,85;0;1;1
50748389;https://www.airbnb.com/users/show/50748389;Christelle;42345;Hendaye;France;;;;1;0;1;1
14011390;https://www.airbnb.com/users/show/14011390;Marie;41736;Bordeaux;France;Le coeur et l'esprit ouverts et plein de bons plans à vous conseiller pour votre séjour!;;;1;0;1;1
198437053;https://www.airbnb.com/users/show/198437053;Marie-Thérèse;43278;Mendionde;France;;;;0,93;1;1;1
6076985;https://www.airbnb.com/users/show/6076985;Sam;41388;Biarritz;France;Skateboarding x surfing x photographie x travelling• 35 ans • biarritz;within an hour;0,75;0,96;0;1;1
59697696;https://www.airbnb.com/users/show/59697696;Guy;42421;Pessac;France;;within a few hours;1;0,5;0;1;1
201765368;https://www.airbnb.com/users/show/201765368;Fabrice;43293;Bayonne;France;;within an hour;1;0,72;0;1;1
198587438;https://www.airbnb.com/users/show/198587438;Nelly;43279;;;;;;0,63;0;1;1
88369543;https://www.airbnb.com/users/show/88369543;Iciar;42588;Vitoria-Gasteiz;Spain;;;;0,79;0;2;5
201824079;https://www.airbnb.com/users/show/201824079;Patricia;43293;Bassussarry;France;;;;;0;1;1
89334754;https://www.airbnb.com/users/show/89334754;Laurent;42593;La Bastide-Clairence;France;;;;0;0;1;1
198639631;https://www.airbnb.com/users/show/198639631;Catherine Cathy;43279;Ustaritz;France;"Nous sommes un couple qui aimons accueillir nos hôtes dans la convivialité avec respect et échanges . Notre maison est calme, notre jardin accueille un potager dans l'esprit permaculture, sans aucun produit, pour une meilleure table d'hôtes, selon la saison.
Je suis aussi sophrologue, je peux prodiguer une séance sur demande.
Donc nous sommes plutôt Zen!  

";;;1;0;2;3
76535927;https://www.airbnb.com/users/show/76535927;Aurélie;42529;Hasparren;France;;;;1;0;1;2
198665719;https://www.airbnb.com/users/show/198665719;Laurence;43279;Dardilly;France;;;;1;0;1;1
74613390;https://www.airbnb.com/users/show/74613390;July;42519;Briscous;France;;;;0,5;0;2;2
202089278;https://www.airbnb.com/users/show/202089278;Patrick;43294;;;;;;1;0;1;1
106999218;https://www.airbnb.com/users/show/106999218;Corinne;42716;Assat;France;;;;0,75;0;1;1
110441859;https://www.airbnb.com/users/show/110441859;Teddy;42743;Bidart;France;;;;;0;1;1
151880547;https://www.airbnb.com/users/show/151880547;Isabelle;43002;Biarritz;France;Toujours de bonne humeur envie que mes hôtes se sentent comme chez eux .;;;0;0;2;11
34673922;https://www.airbnb.com/users/show/34673922;Léna Et Ced;42155;Cambo-les-Bains;France;Nous aimons beaucoup vadrouiller, faire de nouvelles rencontres. Simples, Avec le smile... toujours!;within an hour;1;0,6;0;2;2
7600445;https://www.airbnb.com/users/show/7600445;Marie-Pierre Et Jean Luc;41475;Ustaritz;France;;within an hour;1;0,75;0;1;2
9055407;https://www.airbnb.com/users/show/9055407;Eric;41542;Anglet;France;"Enseignant en sciences naturelles depuis plus de vingt  ans, j'aime voyager pour découvrir d'autres lieux d'autres cultures et personnalités.  J'aime également cuisiner pour ma famille ou mes amis, partager autour d'un bon repas et d'une bonne bouteille reste toujours un moment très agréable.
 Je suis sportif : course à pied, natation, surf, snowboard,  et bien sûr  trial ou randonnée dans nos belles montagnes Pyrénéennes...";within a few hours;1;0,4;0;1;2
202313859;https://www.airbnb.com/users/show/202313859;Fabrice Nathalie;43295;Ossès;France;;within an hour;1;1;1;6;7
199152840;https://www.airbnb.com/users/show/199152840;Arantxa;43282;;;;;;;0;1;1
22199110;https://www.airbnb.com/users/show/22199110;Julie;41918;Saint-Jean-de-Luz;France;"Vivant au pays basque, je suis passionnée de sports outdoor, surf vtt kayak et rando. 


";;;1;0;2;2
202205646;https://www.airbnb.com/users/show/202205646;Sk;43295;Guéthary;France;;within a day;0,67;0,5;0;2;8
55256852;https://www.airbnb.com/users/show/55256852;Antoine;42388;Biarritz;France;;;;1;1;1;1
37018428;https://www.airbnb.com/users/show/37018428;Fabienne;42184;Gan;France;"j'adore les voyages , j'aime la découverte
je suis une personne dynamique qui aime le relationnel 
je souhaite que les voyageurs passent un séjour inoubliable se sentent chez eux et gardent en mémoire d'excellents souvenirs pour cela je met à leur disposition un appartement à la décoration soignée , extrêmement propre et apporte si possible des petites attentions particulières

";within an hour;1;1;0;2;3
137695640;https://www.airbnb.com/users/show/137695640;Maeva;42915;;;"Votre séjour parfait, peu importe l'occasion : que vous soyez en voyage d'affaires, en vacances en famille ou en escapade romantique, nous avons le logement idéal pour vous.

Gestionnaire de location spécialisée dans l'hébergement de vacances, je mets mon expertise et ma passion pour les voyages au service de votre expérience. 

Contactez-nous !";within an hour;1;1;0;16;23
73992064;https://www.airbnb.com/users/show/73992064;Janire;42515;Hendaye;France;"Me encanta viajar por el mundo y hacer deporte. Mi deporte favorito es el surf y muchos de mis viajes son para realizar competiciones de este deporte.
Hasta ahora, he viajado a muchas de vuestras casas (Y en la mayoría a sido una experiencia genial!) por eso ahora, os invito a que podáis disfrutar de mi pequeña casita junto al mar!
Os espero,";;;1;0;1;1
202558237;https://www.airbnb.com/users/show/202558237;Ali;43296;Itxassou;France;Nous sommes un couple avec  2 enfants,avec 1 fille de 19 ans et 1 autre de 16 ans  , on aime faire de la randonnée, du trail et notre lieu s'y prete bien car on et au pied des montagnes.;within a few hours;1;0,85;1;1;1
40597390;https://www.airbnb.com/users/show/40597390;Gjurasevic;42221;Anglet;France;;;;1;0;1;1
202643925;https://www.airbnb.com/users/show/202643925;Véronique;43297;;;;;;1;0;1;2
12155747;https://www.airbnb.com/users/show/12155747;Pierrick & Agnès;41681;Labenne;France;;within a day;1;0,83;0;1;3
199427744;https://www.airbnb.com/users/show/199427744;Manue;43283;Hendaye;France;Bonjour je loue Mon appartement toute l'année( réservation possible pour une nuit et plus). J'aime le contact avec les gens et SuiS disponible pour vous donner les bonnes adresses et activités à faire dans notre super région. À très vite. Manue;;;;0;1;3
202717898;https://www.airbnb.com/users/show/202717898;Emmanuel;43297;;;;;;0,83;0;1;1
30886902;https://www.airbnb.com/users/show/30886902;Antoine;42103;Toulouse;France;;within an hour;1;0,87;0;1;1
202747715;https://www.airbnb.com/users/show/202747715;Florine;43297;Paris;France;;within a day;0,83;0,65;0;2;2
199500403;https://www.airbnb.com/users/show/199500403;Interieur;43283;Biarritz;France;;within an hour;1;0,75;0;1;2
